,id,sex,birthday,age,agegrp,acquire_kkh,acquire_kkh2,loss_kkh,loss_kkh2,vis_prob,vis_prob2,react_prob,priority,past1,past2,past3,past4,past5,qty,receipt,segment,rm
1879,5037,male,1959/8/19,59,55-59,2010/7/13,2010,,,0.106101124,0.1-0.14,0.042401768,2382.0,0.0,0.0,0.0,1.0,0.0,1.0,2,B,0
1880,327390,male,1949/9/18,69,65-69,1958/4/1,1958,,,0.109604482,0.1-0.14,0.038831511,2383.0,0.0,0.0,0.0,0.0,1.0,1.0,2,A,0
1881,9010312,female,1967/6/1,51,50-54,2006/10/12,2006,,,0.10957869,0.1-0.14,0.038830063,2384.0,0.0,0.0,0.0,0.0,1.0,1.0,2,C,0
1882,315027,female,1947/2/20,72,70-74,2005/4/1,2005,,,0.082818506,0.05-0.09,0.065319608,2385.0,0.0,0.0,1.0,1.0,1.0,3.0,1,D,0
1883,51078,female,1952/12/13,66,65-69,2010/6/11,2010,,,0.108998431,0.1-0.14,0.038797489,2387.0,0.0,0.0,0.0,0.0,1.0,1.0,2,B,0
1884,27983,female,1968/2/15,51,50-54,2015/3/21,2015,,,0.108886325,0.1-0.14,0.038791198,2388.0,0.0,0.0,0.0,0.0,1.0,1.0,2,D,0
1885,28102,female,1952/4/9,66,65-69,2011/4/1,2011,,,0.108851164,0.1-0.14,0.038789225,2390.0,0.0,0.0,0.0,0.0,1.0,1.0,2,D,0
1886,7702,female,1944/5/28,74,70-74,2010/12/15,2010,,,0.105166695,0.1-0.14,0.042345825,2391.0,0.0,0.0,0.0,1.0,0.0,1.0,2,D,0
1888,300474,female,1967/9/14,51,50-54,1996/11/1,1996,,,0.108452864,0.1-0.14,0.038766881,2395.0,0.0,0.0,0.0,0.0,1.0,1.0,0,C,0
1890,48172,female,1947/9/1,71,70-74,2004/4/13,2004,,,0.08650353,0.05-0.09,0.060328423,2398.0,0.0,0.0,1.0,0.0,1.0,2.0,0,D,0
1892,37927,male,1951/7/11,67,65-69,2004/10/1,2004,,,0.107686356,0.1-0.14,0.038723908,2402.0,0.0,0.0,0.0,0.0,1.0,1.0,2,C,0
1893,112292,male,1953/6/21,65,60-64,1956/4/1,1956,,,0.107529693,0.1-0.14,0.03871513,2404.0,0.0,0.0,0.0,0.0,1.0,1.0,0,D,0
1894,2819,female,1947/1/8,72,70-74,1982/4/1,1982,,,0.08566489,0.05-0.09,0.060266156,2405.0,0.0,0.0,1.0,0.0,1.0,2.0,2,D,0
1895,20619,female,1947/4/10,71,70-74,2012/6/1,2012,,,0.102770571,0.1-0.14,0.042202612,2411.0,0.0,0.0,0.0,1.0,0.0,1.0,2,B,0
1896,309453,female,1946/1/1,73,70-74,1997/5/1,1997,,,0.102255733,0.1-0.14,0.042171886,2416.0,0.0,0.0,0.0,1.0,0.0,1.0,2,D,0
1897,2471,female,1960/4/14,58,55-59,2001/5/26,2001,,,0.105720811,0.1-0.14,0.038613878,2417.0,0.0,0.0,0.0,0.0,1.0,1.0,2,B,0
1898,209056,male,1945/5/17,73,70-74,2013/4/1,2013,,,0.10200732,0.1-0.14,0.042157067,2420.0,0.0,0.0,0.0,1.0,0.0,1.0,2,A,0
1899,344362,female,1947/8/21,71,70-74,1972/10/25,1972,,,0.101351892,0.1-0.14,0.042117983,2422.0,0.0,0.0,0.0,1.0,0.0,1.0,2,D,0
1900,37581,female,1952/8/24,66,65-69,2009/10/14,2009,,,0.101003491,0.1-0.14,0.042097219000000005,2426.0,0.0,0.0,0.0,1.0,0.0,1.0,2,C,0
1901,12218,male,1949/1/11,70,65-69,2005/6/11,2005,,,0.07772795099999999,0.05-0.09,0.064929132,2430.0,0.0,0.0,1.0,1.0,1.0,3.0,2,D,0
1902,113415,female,1959/4/22,59,55-59,1996/5/10,1996,,,0.100378214,0.1-0.14,0.042059971,2431.0,0.0,0.0,0.0,1.0,0.0,1.0,1,B,0
1903,55303,male,1947/5/7,71,70-74,2007/4/1,2007,,,0.099490239,0.05-0.09,0.042007115,2434.0,0.0,0.0,0.0,1.0,0.0,1.0,2,D,0
1904,6780,female,1947/3/11,72,70-74,1994/8/1,1994,,,0.099409369,0.05-0.09,0.042002304,2435.0,0.0,0.0,0.0,1.0,0.0,1.0,1,D,0
1905,29448,female,1945/1/2,74,70-74,2009/10/26,2009,,,0.099136506,0.05-0.09,0.041986073,2438.0,0.0,0.0,0.0,1.0,0.0,1.0,2,B,0
1906,10041,female,1947/1/28,72,70-74,1969/5/22,1969,,,0.097554811,0.05-0.09,0.041892076,2444.0,0.0,0.0,0.0,1.0,0.0,1.0,2,D,0
1907,37224,male,1959/8/5,59,55-59,1998/4/8,1998,,,0.100525004,0.1-0.14,0.038324155,2447.0,0.0,0.0,0.0,0.0,1.0,1.0,0,A,0
1908,5640,female,1954/6/27,64,60-64,2009/1/14,2009,,,0.091090415,0.05-0.09,0.047685183,2449.0,0.0,0.0,0.0,1.0,1.0,2.0,2,C,0
1909,5534,male,1952/7/11,66,65-69,2003/5/31,2003,,,0.100341316,0.1-0.14,0.038313942,2450.0,0.0,0.0,0.0,0.0,1.0,1.0,0,D,0
1910,20288,female,1957/9/22,61,60-64,1982/5/8,1982,,,0.100282288,0.1-0.14,0.038310661,2451.0,0.0,0.0,0.0,0.0,1.0,1.0,1,C,0
1911,52278,female,1949/7/27,69,65-69,2007/2/13,2007,,,0.100215052,0.1-0.14,0.038306923,2452.0,0.0,0.0,0.0,0.0,1.0,1.0,0,C,0
1912,24819,male,1950/11/2,68,65-69,2012/3/13,2012,,,0.100126421,0.1-0.14,0.038301997,2453.0,0.0,0.0,0.0,0.0,1.0,1.0,2,A,0
1914,11610,female,1968/7/23,50,45-49,2003/4/1,2003,,,0.099242515,0.05-0.09,0.038252895,2458.0,0.0,0.0,0.0,0.0,1.0,1.0,1,B,0
1915,6614,male,1946/1/20,73,70-74,2015/4/1,2015,,,0.095236518,0.05-0.09,0.041754578,2462.0,0.0,0.0,0.0,1.0,0.0,1.0,2,B,0
1917,49336,female,1958/2/10,61,60-64,2012/10/1,2012,,,0.098512682,0.05-0.09,0.038212388,2466.0,0.0,0.0,0.0,0.0,1.0,1.0,2,B,0
1918,331604,male,1949/2/6,70,65-69,2009/3/1,2009,,,0.098412871,0.05-0.09,0.03820685,2467.0,0.0,0.0,0.0,0.0,1.0,1.0,0,D,0
1919,148080,male,1944/10/25,74,70-74,2009/10/26,2009,,,0.08488152,0.05-0.09,0.051597074000000014,2468.0,0.0,0.0,1.0,0.0,0.0,1.0,2,D,0
1920,9008547,female,1947/11/13,71,70-74,2004/11/11,2004,,,0.094672254,0.05-0.09,0.041721161,2469.0,0.0,0.0,0.0,1.0,0.0,1.0,2,B,0
1921,150870,male,1952/12/10,66,65-69,2013/4/1,2013,,,0.098120845,0.05-0.09,0.038190653,2470.0,0.0,0.0,0.0,0.0,1.0,1.0,2,A,0
1923,353934,female,1946/12/20,72,70-74,1970/4/6,1970,,,0.097873889,0.05-0.09,0.03817696,2473.0,0.0,0.0,0.0,0.0,1.0,1.0,2,C,0
1924,3183,female,1944/10/13,74,70-74,2012/4/1,2012,,,0.094337573,0.05-0.09,0.04170135,2474.0,0.0,0.0,0.0,1.0,0.0,1.0,1,C,0
1925,347995,female,1955/7/1,63,60-64,1979/5/3,1979,,,0.097768593,0.05-0.09,0.038171122,2476.0,0.0,0.0,0.0,0.0,1.0,1.0,1,D,0
1926,348598,male,1955/1/15,64,60-64,1978/8/5,1978,,,0.097351386,0.05-0.09,0.038148,2477.0,0.0,0.0,0.0,0.0,1.0,1.0,2,C,0
1927,146522,male,1948/10/7,70,65-69,2007/4/1,2007,,,0.093341984,0.05-0.09,0.041642456,2480.0,0.0,0.0,0.0,1.0,0.0,1.0,2,C,0
1928,23576,male,1961/3/7,58,55-59,1985/10/15,1985,,,0.095907674,0.05-0.09,0.038068068,2483.0,0.0,0.0,0.0,0.0,1.0,1.0,0,B,0
1929,8432,male,1948/3/23,71,70-74,2009/6/1,2009,,,0.073869175,0.05-0.09,0.059393583,2486.0,0.0,0.0,1.0,0.0,1.0,2.0,2,C,0
1930,401565,male,1947/3/7,72,70-74,2006/12/1,2006,,,0.07374932599999999,0.05-0.09,0.059384749,2487.0,0.0,0.0,1.0,0.0,1.0,2.0,2,C,0
1931,23534,male,1970/11/21,48,45-49,1970/11/21,1970,,,0.095090202,0.05-0.09,0.038022865,2488.0,0.0,0.0,0.0,0.0,1.0,1.0,2,C,0
1932,11485,female,1948/5/27,70,65-69,2004/4/1,2004,,,0.091300836,0.05-0.09,0.0415219,2489.0,0.0,0.0,0.0,1.0,0.0,1.0,1,D,0
1933,123786,female,1945/9/12,73,70-74,1964/12/10,1964,,,0.091042153,0.05-0.09,0.04150664,2491.0,0.0,0.0,0.0,1.0,0.0,1.0,2,D,0
1934,101840,female,1954/5/3,64,60-64,2006/7/1,2006,,,0.094045022,0.05-0.09,0.037965129,2494.0,0.0,0.0,0.0,0.0,1.0,1.0,2,D,0
1935,2286,male,1946/10/26,72,70-74,2009/4/11,2009,,,0.090488878,0.05-0.09,0.041474014,2497.0,0.0,0.0,0.0,1.0,0.0,1.0,1,D,0
1936,10263,male,1950/12/25,68,65-69,2013/4/11,2013,,,0.093084081,0.05-0.09,0.037912106,2501.0,0.0,0.0,0.0,0.0,1.0,1.0,2,A,0
1937,13446,female,1944/10/1,74,70-74,2006/4/1,2006,,,0.071608605,0.05-0.09,0.05922705900000001,2502.0,0.0,0.0,1.0,0.0,1.0,2.0,2,C,0
1938,14440,female,1973/11/26,45,40-44,2010/3/1,2010,,,0.091547549,0.05-0.09,0.037827439,2504.0,0.0,0.0,0.0,0.0,1.0,1.0,2,D,0
1939,40817,male,1947/10/10,71,70-74,2007/11/1,2007,,,0.09151529,0.05-0.09,0.037825663,2505.0,0.0,0.0,0.0,0.0,1.0,1.0,2,C,0
1940,133959,male,1965/8/14,53,50-54,2007/4/3,2007,,,0.090560378,0.05-0.09,0.037773119,2511.0,0.0,0.0,0.0,0.0,1.0,1.0,0,B,0
1942,49449,female,1946/1/7,73,70-74,1999/6/27,1999,,,0.086705689,0.05-0.09,0.041251424,2514.0,0.0,0.0,0.0,1.0,0.0,1.0,2,D,0
1943,41956,female,1962/5/9,56,55-59,2002/3/25,2002,,,0.08940174,0.05-0.09,0.03770944,2516.0,0.0,0.0,0.0,0.0,1.0,1.0,0,A,0
1944,14014,female,1955/5/26,63,60-64,2002/1/1,2002,,,0.08907968699999999,0.05-0.09,0.037691755,2517.0,0.0,0.0,0.0,0.0,1.0,1.0,0,D,0
1945,28144,female,1947/7/23,71,70-74,2006/4/11,2006,,,0.062094369,0.05-0.09,0.063735561,2518.0,0.0,0.0,1.0,1.0,1.0,3.0,2,C,0
1946,8952,male,1946/2/20,73,70-74,1974/12/26,1974,,,0.061574236,0.05-0.09,0.063696,2520.0,0.0,0.0,1.0,1.0,1.0,3.0,2,C,0
1947,39957,female,1958/9/3,60,55-59,2001/12/1,2001,,,0.087432372,0.05-0.09,0.037601391,2522.0,0.0,0.0,0.0,0.0,1.0,1.0,1,A,0
1948,1632,female,1967/6/17,51,50-54,1996/5/6,1996,,,0.087335219,0.05-0.09,0.037596066,2524.0,0.0,0.0,0.0,0.0,1.0,1.0,0,C,0
1950,112961,female,1949/7/25,69,65-69,1995/1/18,1995,,,0.086337184,0.05-0.09,0.037541405,2530.0,0.0,0.0,0.0,0.0,1.0,1.0,2,C,0
1951,16544,male,1945/10/5,73,70-74,2008/4/1,2008,,,0.082557398,0.05-0.09,0.041008353,2534.0,0.0,0.0,0.0,1.0,0.0,1.0,2,A,0
1952,36651,male,1954/2/1,65,60-64,1987/5/1,1987,,,0.08575062,0.05-0.09,0.037509308,2535.0,0.0,0.0,0.0,0.0,1.0,1.0,2,D,0
1953,20674,female,1945/3/18,74,70-74,1997/4/1,1997,,,0.064148568,0.05-0.09,0.058679142,2536.0,0.0,0.0,1.0,0.0,1.0,2.0,2,C,0
1955,4785,female,1972/6/13,46,45-49,2008/5/1,2008,,,0.084762434,0.05-0.09,0.037455281,2541.0,0.0,0.0,0.0,0.0,1.0,1.0,0,B,0
1956,368500,female,1971/9/6,47,45-49,2008/11/8,2008,,,0.084495919,0.05-0.09,0.03744072,2542.0,0.0,0.0,0.0,0.0,1.0,1.0,1,B,0
1957,362881,female,1969/9/8,49,45-49,1995/5/1,1995,,,0.083053633,0.05-0.09,0.037361997,2548.0,0.0,0.0,0.0,0.0,1.0,1.0,0,B,0
1958,30403,female,1954/11/8,64,60-64,1985/9/22,1985,,,0.082180907,0.05-0.09,0.037314423,2551.0,0.0,0.0,0.0,0.0,1.0,1.0,2,D,0
1960,329233,female,1972/2/22,47,45-49,2006/9/8,2006,,,0.081142511,0.05-0.09,0.037257878,2557.0,0.0,0.0,0.0,0.0,1.0,1.0,1,D,0
1961,334587,female,1947/4/16,71,70-74,2007/4/11,2007,,,0.0771863,0.05-0.09,0.040695184,2559.0,0.0,0.0,0.0,1.0,0.0,1.0,2,B,0
1962,207084,male,1944/8/13,74,70-74,2013/11/25,2013,,,0.076581129,0.05-0.09,0.040660009,2564.0,0.0,0.0,0.0,1.0,0.0,1.0,2,D,0
1964,16545,female,1948/6/4,70,65-69,2008/4/1,2008,,,0.073673221,0.05-0.09,0.040491299,2578.0,0.0,0.0,0.0,1.0,0.0,1.0,2,B,0
1965,403561,female,1973/1/15,46,45-49,2008/12/3,2008,,,0.076447767,0.05-0.09,0.03700305,2580.0,0.0,0.0,0.0,0.0,1.0,1.0,0,D,0
1966,114579,male,1948/1/13,71,70-74,1988/1/27,1988,,,0.050291565,0.05-0.09,0.06284034200000001,2583.0,0.0,0.0,1.0,1.0,1.0,3.0,2,D,0
1967,355633,male,1947/4/6,71,70-74,1984/4/26,1984,,,0.048544881,0.0-0.04,0.06270830599999999,2592.0,0.0,0.0,1.0,1.0,1.0,3.0,2,C,0
1968,22409,male,1947/4/21,71,70-74,2012/4/1,2012,,,0.072997224,0.05-0.09,0.03681661,2598.0,0.0,0.0,0.0,0.0,1.0,1.0,2,B,0
1969,22127,male,1945/11/21,73,70-74,2010/4/1,2010,,,0.047079478,0.0-0.04,0.062597624,2599.0,0.0,0.0,1.0,1.0,1.0,3.0,2,C,0
1970,16925,female,1944/6/17,74,70-74,2011/10/1,2011,,,0.066205506,0.05-0.09,0.040060399,2613.0,0.0,0.0,0.0,1.0,0.0,1.0,2,A,0
1971,24706,male,1948/7/29,70,65-69,2010/12/21,2010,,,0.069287455,0.05-0.09,0.036616972000000005,2616.0,0.0,0.0,0.0,0.0,1.0,1.0,2,D,0
1972,19060,female,1948/10/27,70,65-69,2004/8/25,2004,,,0.048290153,0.0-0.04,0.057522857,2617.0,0.0,0.0,1.0,0.0,1.0,2.0,2,A,0
1973,120279,male,1946/9/8,72,70-74,1994/3/24,1994,,,0.043188201,0.0-0.04,0.062304121,2618.0,0.0,0.0,1.0,1.0,1.0,3.0,2,D,0
1975,9756,female,1945/6/25,73,70-74,1989/5/17,1989,,,0.041540318,0.0-0.04,0.062180006,2625.0,0.0,0.0,1.0,1.0,1.0,3.0,2,C,0
1977,14431,female,1947/10/8,71,70-74,2008/4/1,2008,,,0.066764417,0.05-0.09,0.036481674,2631.0,0.0,0.0,0.0,0.0,1.0,1.0,2,B,0
1978,12278,female,1945/6/28,73,70-74,2006/4/1,2006,,,0.062987904,0.05-0.09,0.039875784,2634.0,0.0,0.0,0.0,1.0,0.0,1.0,2,C,0
1979,363319,male,1971/12/20,47,45-49,2008/11/8,2008,,,0.06584159,0.05-0.09,0.036432284,2635.0,0.0,0.0,0.0,0.0,1.0,1.0,0,C,0
1980,1736,male,1948/3/24,71,70-74,1973/10/15,1973,,,0.038999739,0.0-0.04,0.061988866,2641.0,0.0,0.0,1.0,1.0,1.0,3.0,2,B,0
1981,119289,male,1946/3/5,73,70-74,2007/3/31,2007,,,0.060506132,0.05-0.09,0.03973382,2643.0,0.0,0.0,0.0,1.0,0.0,1.0,0,D,0
1982,24839,male,1948/5/15,70,65-69,2010/4/1,2010,,,0.05483919,0.05-0.09,0.045369953,2644.0,0.0,0.0,0.0,1.0,1.0,2.0,2,A,0
1983,39912,male,1948/3/8,71,70-74,2010/9/18,2010,,,0.057715249,0.05-0.09,0.039574622,2653.0,0.0,0.0,0.0,1.0,0.0,1.0,2,D,0
1984,35428,male,1944/12/31,74,70-74,2007/1/26,2007,,,0.034582594,0.0-0.04,0.061657158,2657.0,0.0,0.0,1.0,1.0,1.0,3.0,2,D,0
1986,54771,female,1946/11/3,72,70-74,2012/12/29,2012,,,0.059483978,0.05-0.09,0.036093427,2661.0,0.0,0.0,0.0,0.0,1.0,1.0,2,A,0
1987,19309,female,1944/8/14,74,70-74,1991/9/1,1991,,,0.056048222,0.05-0.09,0.035911324,2682.0,0.0,0.0,0.0,0.0,1.0,1.0,2,B,0
1988,21762,female,1949/4/8,69,65-69,2017/10/14,2017,,,0.055810427,0.05-0.09,0.035898746,2685.0,0.0,0.0,0.0,0.0,1.0,1.0,1,B,0
1989,9004364,male,1947/2/9,72,70-74,2012/6/1,2012,,,0.05549801,0.05-0.09,0.035882227999999995,2689.0,0.0,0.0,0.0,0.0,1.0,1.0,2,D,0
1990,29564,male,1947/9/7,71,70-74,2009/4/1,2009,,,0.045191292,0.0-0.04,0.044766843,2697.0,0.0,0.0,0.0,1.0,1.0,2.0,2,A,0
1992,1439,female,1944/8/17,74,70-74,2008/1/1,2008,,,0.052837437,0.05-0.09,0.035741791,2708.0,0.0,0.0,0.0,0.0,1.0,1.0,2,C,0
1994,20609,female,1944/4/20,74,70-74,2001/4/1,2001,,,0.051970209,0.05-0.09,0.035696107000000005,2716.0,0.0,0.0,0.0,0.0,1.0,1.0,1,C,0
1995,331616,male,1944/6/16,74,70-74,2004/6/16,2004,,,0.042620371,0.0-0.04,0.044607065,2719.0,0.0,0.0,0.0,1.0,1.0,2.0,2,D,0
1997,2100,female,1946/12/8,72,70-74,2006/1/1,2006,,,0.046679453,0.0-0.04,0.038949767,2728.0,0.0,0.0,0.0,1.0,0.0,1.0,1,D,0
1998,18662,female,1947/6/28,71,70-74,2013/3/26,2013,,,0.049230726,0.0-0.04,0.035552097000000005,2735.0,0.0,0.0,0.0,0.0,1.0,1.0,2,A,0
1999,36223,female,1945/9/27,73,70-74,2002/4/6,2002,,,0.048837334,0.0-0.04,0.035531454,2742.0,0.0,0.0,0.0,0.0,1.0,1.0,0,A,0
2000,24561,male,1944/10/24,74,70-74,2002/4/11,2002,,,0.047833509,0.0-0.04,0.035478822,2751.0,0.0,0.0,0.0,0.0,1.0,1.0,2,B,0
2002,15291,male,1947/5/9,71,70-74,2012/4/11,2012,,,0.047358726,0.0-0.04,0.03545395,2754.0,0.0,0.0,0.0,0.0,1.0,1.0,1,C,0
2004,55304,female,1947/7/25,71,70-74,2007/4/1,2007,,,0.046252045,0.0-0.04,0.035396027000000004,2768.0,0.0,0.0,0.0,0.0,1.0,1.0,2,A,0
2005,141648,male,1947/9/5,71,70-74,1994/4/1,1994,,,0.036064858,0.0-0.04,0.044201438,2777.0,0.0,0.0,0.0,1.0,1.0,2.0,0,D,0
2006,334575,male,1945/8/30,73,70-74,2007/4/11,2007,,,0.035791699,0.0-0.04,0.044184591,2781.0,0.0,0.0,0.0,1.0,1.0,2.0,2,A,0
2008,14430,male,1947/12/14,71,70-74,2008/4/1,2008,,,0.043566546,0.0-0.04,0.035255779,2791.0,0.0,0.0,0.0,0.0,1.0,1.0,1,B,0
2009,28429,female,1948/1/23,71,70-74,2002/1/17,2002,,,0.043479429000000014,0.0-0.04,0.035251237000000005,2793.0,0.0,0.0,0.0,0.0,1.0,1.0,2,B,0
2010,326864,female,1945/5/31,73,70-74,2004/11/1,2004,,,0.034491739,0.0-0.04,0.044104482,2794.0,0.0,0.0,0.0,1.0,1.0,2.0,2,C,0
2011,145300,male,1946/11/2,72,70-74,2010/11/18,2010,,,0.031257086,0.0-0.04,0.043905588,2817.0,0.0,0.0,0.0,1.0,1.0,2.0,2,B,0
2012,336961,male,1949/1/13,70,65-69,2010/5/11,2010,,,0.039766817,0.0-0.04,0.035058085,2821.0,0.0,0.0,0.0,0.0,1.0,1.0,2,D,0
2013,9147,male,1948/1/20,71,70-74,2010/2/1,2010,,,0.039289638,0.0-0.04,0.03503332,2823.0,0.0,0.0,0.0,0.0,1.0,1.0,2,D,0
2014,100073,male,1946/1/1,73,70-74,1956/4/1,1956,,,0.039177929,0.0-0.04,0.035027524,2825.0,0.0,0.0,0.0,0.0,1.0,1.0,2,D,0
2015,100552,female,1948/11/17,70,65-69,2004/8/21,2004,,,0.038528227000000005,0.0-0.04,0.034993832,2829.0,0.0,0.0,0.0,0.0,1.0,1.0,2,C,0
2016,25148,male,1949/4/9,69,65-69,1978/4/1,1978,,,0.037945334,0.0-0.04,0.034963625,2832.0,0.0,0.0,0.0,0.0,1.0,1.0,2,D,0
2017,53941,male,1946/4/25,72,70-74,2003/10/7,2003,,,0.037269439,0.0-0.04,0.034928625,2837.0,0.0,0.0,0.0,0.0,1.0,1.0,0,B,0
2018,20372,male,1946/6/28,72,70-74,2007/1/1,2007,,,0.036383896,0.0-0.04,0.03488281,2843.0,0.0,0.0,0.0,0.0,1.0,1.0,1,C,0
2019,6120,female,1946/10/15,72,70-74,2009/4/1,2009,,,0.036377156,0.0-0.04,0.034882462,2844.0,0.0,0.0,0.0,0.0,1.0,1.0,2,D,0
2021,9000099,male,1948/3/24,71,70-74,2013/4/1,2013,,,0.035620654,0.0-0.04,0.034843361,2849.0,0.0,0.0,0.0,0.0,1.0,1.0,2,C,0
2023,119263,female,1946/10/26,72,70-74,2008/4/1,2008,,,0.034933004,0.0-0.04,0.034807849,2857.0,0.0,0.0,0.0,0.0,1.0,1.0,2,C,0
2024,12868,female,1946/7/21,72,70-74,2003/6/1,2003,,,0.034370864,0.0-0.04,0.034778839,2859.0,0.0,0.0,0.0,0.0,1.0,1.0,2,C,0
2025,323190,male,1949/1/21,70,65-69,1958/4/1,1958,,,0.03282812,0.0-0.04,0.034699323,2871.0,0.0,0.0,0.0,0.0,1.0,1.0,2,B,0
2026,19362,male,1948/7/4,70,65-69,1960/6/1,1960,,,0.023989366,0.0-0.04,0.043460996,2872.0,0.0,0.0,0.0,1.0,1.0,2.0,2,A,0
2027,46813,female,1945/9/25,73,70-74,2001/4/1,2001,,,0.023444684,0.0-0.04,0.043427804,2876.0,0.0,0.0,0.0,1.0,1.0,2.0,2,B,0
2028,356066,male,1944/11/11,74,70-74,1998/4/1,1998,,,0.030992804,0.0-0.04,0.034604915,2885.0,0.0,0.0,0.0,0.0,1.0,1.0,2,B,0
2029,116236,female,1945/3/28,74,70-74,2010/4/1,2010,,,0.030884811,0.0-0.04,0.034599366,2887.0,0.0,0.0,0.0,0.0,1.0,1.0,2,C,0
2030,21564,female,1947/6/30,71,70-74,2007/3/31,2007,,,0.029263832000000007,0.0-0.04,0.034516162,2904.0,0.0,0.0,0.0,0.0,1.0,1.0,2,C,0
2031,23132,female,1945/2/6,74,70-74,2003/8/12,2003,,,0.029207283,0.0-0.04,0.034513262,2905.0,0.0,0.0,0.0,0.0,1.0,1.0,2,C,0
2032,400381,female,1946/6/16,72,70-74,2005/8/23,2005,,,0.026707796,0.0-0.04,0.034385283,2920.0,0.0,0.0,0.0,0.0,1.0,1.0,2,A,0
2033,20274,male,1947/12/18,71,70-74,2010/8/1,2010,,,0.026392212,0.0-0.04,0.034369151,2923.0,0.0,0.0,0.0,0.0,1.0,1.0,2,B,0
2034,2355,female,1948/5/7,70,65-69,2008/6/1,2008,,,0.024890709,0.0-0.04,0.03429248,2929.0,0.0,0.0,0.0,0.0,1.0,1.0,2,B,0
2035,30126,female,1948/1/3,71,70-74,2005/2/24,2005,,,0.024744817,0.0-0.04,0.034285037000000004,2930.0,0.0,0.0,0.0,0.0,1.0,1.0,0,B,0
2036,126219,female,1946/1/18,73,70-74,2006/7/31,2006,,,0.020178654,0.0-0.04,0.034052748,2943.0,0.0,0.0,0.0,0.0,1.0,1.0,2,B,0
2037,518,male,1954/8/23,64,60-64,1983/5/13,1983,,,0.936806648,0.9-0.9400000000000001,0.049598237,2949.0,1.0,1.0,1.0,1.0,1.0,5.0,2,B,0
2038,147926,male,1951/5/9,67,65-69,1996/1/8,1996,,,0.936642742,0.9-0.9400000000000001,0.049609152,2950.0,1.0,1.0,1.0,1.0,1.0,5.0,2,D,0
2039,407742,male,1953/6/23,65,60-64,2013/5/1,2013,,,0.936522281,0.9-0.9400000000000001,0.049617175,2951.0,1.0,1.0,1.0,1.0,1.0,5.0,1,D,0
2040,359778,female,1950/8/15,68,65-69,2003/3/5,2003,,,0.935651979,0.9-0.9400000000000001,0.049675164,2952.0,1.0,1.0,1.0,1.0,1.0,5.0,2,D,0
2041,341040,male,1950/5/20,68,65-69,1958/4/1,1958,,,0.935269896,0.9-0.9400000000000001,0.049700636,2953.0,1.0,1.0,1.0,1.0,1.0,5.0,1,D,0
2042,407405,male,1955/8/21,63,60-64,2013/2/21,2013,,,0.935268421,0.9-0.9400000000000001,0.049700734,2954.0,1.0,1.0,1.0,1.0,1.0,5.0,0,D,0
2043,406526,male,1953/11/21,65,60-64,2012/3/26,2012,,,0.935067908,0.9-0.9400000000000001,0.049714105,2955.0,1.0,1.0,1.0,1.0,1.0,5.0,0,D,0
2044,28835,male,1949/5/3,69,65-69,1972/12/3,1972,,,0.934817149,0.9-0.9400000000000001,0.049730829,2956.0,1.0,1.0,1.0,1.0,1.0,5.0,1,D,0
2045,136747,female,1953/11/29,65,60-64,2013/7/16,2013,,,0.933845883,0.9-0.9400000000000001,0.049795641,2957.0,1.0,1.0,1.0,1.0,1.0,5.0,2,A,0
2046,11840,female,1951/4/8,67,65-69,2013/4/1,2013,,,0.933633586,0.9-0.9400000000000001,0.049809814,2958.0,1.0,1.0,1.0,1.0,1.0,5.0,2,D,0
2047,338015,female,1952/1/7,67,65-69,2000/4/20,2000,,,0.933169906,0.9-0.9400000000000001,0.04984078,2959.0,1.0,1.0,1.0,1.0,1.0,5.0,2,D,0
2048,36482,female,1949/10/25,69,65-69,2006/4/11,2006,,,0.932752594,0.9-0.9400000000000001,0.049868659,2960.0,1.0,1.0,1.0,1.0,1.0,5.0,0,D,0
2049,2111,male,1950/1/2,69,65-69,2012/2/1,2012,,,0.931886967,0.9-0.9400000000000001,0.049926519,2961.0,1.0,1.0,1.0,1.0,1.0,5.0,2,C,0
2050,401006,male,1953/3/7,66,65-69,2009/1/18,2009,,,0.931729126,0.9-0.9400000000000001,0.049937074000000005,2962.0,1.0,1.0,1.0,1.0,1.0,5.0,1,D,0
2052,36444,male,1951/6/11,67,65-69,2013/5/11,2013,,,0.931372991,0.9-0.9400000000000001,0.049960895,2964.0,1.0,1.0,1.0,1.0,1.0,5.0,1,D,0
2053,27100,male,1952/2/7,67,65-69,2003/5/11,2003,,,0.931312743,0.9-0.9400000000000001,0.049964925,2965.0,1.0,1.0,1.0,1.0,1.0,5.0,0,A,0
2054,4506,female,1949/8/26,69,65-69,2000/1/12,2000,,,0.931004184,0.9-0.9400000000000001,0.04998557,2966.0,1.0,1.0,1.0,1.0,1.0,5.0,2,D,0
2055,20990,female,1951/8/13,67,65-69,2010/4/1,2010,,,0.930997339,0.9-0.9400000000000001,0.049986028,2967.0,1.0,1.0,1.0,1.0,1.0,5.0,2,D,0
2056,130377,female,1959/3/1,60,55-59,1983/3/1,1983,,,0.930979337,0.9-0.9400000000000001,0.049987233,2968.0,1.0,1.0,1.0,1.0,1.0,5.0,2,D,0
2057,306592,female,1954/10/28,64,60-64,1977/4/1,1977,,,0.930554761,0.9-0.9400000000000001,0.050015649,2969.0,1.0,1.0,1.0,1.0,1.0,5.0,2,B,0
